CAS 224,CASCS237,TR 3:30 pm-4:45 pm
CAS 224,CASCS357,TR 8:00 am-9:15 am
CAS 224,CASCS455,MWF 10:10 am-11:00 am
CAS 224,CASMA113,MWF 12:20 pm-1:10 pm
CAS 224,CASMA115,MWF 2:30 pm-3:20 pm
CAS 224,CASMA121,MWF 9:05 am-9:55 am
CAS 224,CASMA242,TR 5:00 pm-6:15 pm
CAS 224,CASPH100,MWF 3:35 pm-4:25 pm
CAS 224,CASPS261,MWF 11:15 am-12:05 pm
CAS 224,GRSMA678,TR 9:30 am-10:45 am
CAS 225,CASAA400,TR 5:00 pm-6:15 pm
CAS 225,CASAN347,TR 2:00 pm-3:15 pm
CAS 225,CASCH101,R 6:30 pm-7:20 pm
CAS 225,CASCH203,T 6:30 pm-7:20 pm
CAS 225,CASEC203,F 3:35 pm-4:25 pm
CAS 225,CASEC203,F 12:20 pm-1:10 pm
CAS 225,CASEC203,W 12:20 pm-1:10 pm
CAS 225,CASEN488,TR 5:00 pm-6:15 pm
CAS 225,CASIR300,TR 12:30 pm-1:45 pm
CAS 225,CASIR330,MWF 1:25 pm-2:15 pm
CAS 225,CASIR350,M 12:20 pm-1:10 pm
CAS 225,CASIR428,MWF 9:05 am-9:55 am
CAS 225,CASLK111,MWF 11:15 am-12:05 pm
CAS 225,CASLK475,TR 9:30 am-10:45 am
CAS 225,CASPH100,M 3:35 pm-4:25 pm
CAS 225,CASPS251,F 4:40 pm-5:30 pm
CAS 225,CASPS371,W 8:00 am-8:50 am
CAS 225,CASWR111,MWF 2:30 pm-3:20 pm
CAS 225,CASWR120,MWF 10:10 am-11:00 am
CAS 225,CASWR120,TR 11:00 am-12:15 pm
CAS 225,CASWR120,TR 3:30 pm-4:45 pm
CAS 225,COMCM513,W 6:30 pm-9:15 pm
CAS 225,GRSAN747,TR 2:00 pm-3:15 pm
CAS 225,GRSCS630,W 3:35 pm-4:25 pm
CAS 225,GRSEN688,TR 5:00 pm-6:15 pm
CAS 225,METCH101,R 6:30 pm-7:20 pm
CAS 225,METCH203,T 6:30 pm-7:20 pm
CAS 225,SEDEN501,M 6:30 pm-9:15 pm
CAS 225,SEDEN701,M 6:30 pm-9:15 pm
CAS 226,CASAA296,MWF 10:10 am-11:00 am
CAS 226,CASAA371,MWF 11:15 am-12:05 pm
CAS 226,CASCS365,TR 12:30 pm-1:45 pm
CAS 226,CASCS599,TR 3:30 pm-4:45 pm
CAS 226,CASEE375,MWF 9:05 am-9:55 am
CAS 226,CASHI298,MWF 11:15 am-12:05 pm
CAS 226,CASMA411,TR 5:00 pm-6:15 pm
CAS 226,CASRN106,T 2:00 pm-2:50 pm
CAS 226,CASRN296,MWF 10:10 am-11:00 am
CAS 226,COMCO101,F 12:20 pm-1:10 pm
CAS 226,ENGEC447,MW 12:20 pm-2:05 pm
CAS 226,ENGEC521,T 9:00 am-10:45 am
CAS 226,GRSMA675,TR 11:00 am-12:15 pm
CAS 226,METAD642,W 6:00 pm-8:45 pm
CAS 226,METCS677,M 6:00 pm-8:45 pm
CAS 226,SARHS779,W 2:30 pm-5:15 pm
CAS 227,CASAN532,TR 11:00 am-12:15 pm
CAS 227,CASEC561,TR 9:30 am-10:45 am
CAS 227,CASEC565,TR 2:00 pm-3:15 pm
CAS 227,CASHI271,W 10:10 am-11:00 am
CAS 227,CASHI339,MWF 2:30 pm-3:20 pm
CAS 227,CASLG111,MWF 11:15 am-12:05 pm
CAS 227,CASLS212,MWF 3:35 pm-4:25 pm
CAS 227,CASPH256,MWF 12:20 pm-1:10 pm
CAS 227,CASPH270,TR 12:30 pm-1:45 pm
CAS 227,CASPO396,MWF 12:20 pm-1:10 pm
CAS 227,CASPY195,R 3:35 pm-4:25 pm
CAS 227,CASRN213,MWF 1:25 pm-2:15 pm
CAS 227,CASRN532,TR 11:00 am-12:15 pm
CAS 227,CASSO215,F 10:10 am-11:00 am
CAS 227,CASWR202,T 3:30 pm-6:15 pm
CAS 227,CASWS396,MWF 12:20 pm-1:10 pm
CAS 227,METAD654,W 6:00 pm-8:45 pm
CAS 227,METCS342,M 6:00 pm-8:45 pm
CAS 227,METCS566,R 6:00 pm-8:45 pm
CAS 227,SEDCF737,F 4:30 pm-9:30 pm
CAS 228,CASAA103,TR 11:00 am-12:15 pm
CAS 228,CASAA207,F 2:30 pm-3:20 pm
CAS 228,CASCH373,M 12:20 pm-1:10 pm
CAS 228,CASCL207,MWF 1:25 pm-2:15 pm
CAS 228,CASCS105,W 9:05 am-9:55 am
CAS 228,CASCS237,F 11:15 am-12:05 pm
CAS 228,CASEC102,T 3:35 pm-4:25 pm
CAS 228,CASEC203,F 9:05 am-9:55 am
CAS 228,CASEN129,TR 11:00 am-12:15 pm
CAS 228,CASIR349,M 2:30 pm-3:20 pm
CAS 228,CASMA113,W 3:35 pm-4:25 pm
CAS 228,CASMA213,M 3:35 pm-4:25 pm
CAS 228,CASMA293,M 11:15 am-12:05 pm
CAS 228,CASMA293,TR 2:00 pm-3:15 pm
CAS 228,CASPS101,T 12:30 pm-1:20 pm
CAS 228,CASPS101,F 12:20 pm-1:10 pm
CAS 228,CASPS261,W 12:20 pm-1:10 pm
CAS 228,CASRN100,R 12:30 pm-1:20 pm
CAS 228,CASRN250,MWF 10:10 am-11:00 am
CAS 228,CASSO207,F 2:30 pm-3:20 pm
CAS 228,CASSO250,MWF 10:10 am-11:00 am
CAS 228,ENGEK100,F 3:35 pm-4:25 pm
CAS 228,GRSCS630,W 2:30 pm-3:20 pm
CAS 228,GRSEC707,TR 9:30 am-10:45 am
CAS 228,SEDCE705,R 5:00 pm-7:45 pm
CAS 229,CASAA207,F 12:20 pm-1:10 pm
CAS 229,CASAH210,MWF 9:05 am-9:55 am
CAS 229,CASAH365,MWF 10:10 am-11:00 am
CAS 229,CASCH101,F 2:30 pm-3:20 pm
CAS 229,CASCH101,R 3:35 pm-4:25 pm
CAS 229,CASCH101,F 11:15 am-12:05 pm
CAS 229,CASCH203,M 12:20 pm-1:10 pm
CAS 229,CASCH203,M 1:25 pm-2:15 pm
CAS 229,CASCH211,TR 2:00 pm-3:15 pm
CAS 229,CASCS111,T 3:35 pm-4:25 pm
CAS 229,CASMA124,T 12:30 pm-1:45 pm
CAS 229,CASNE337,W 12:20 pm-1:10 pm
CAS 229,CASPH251,T 11:15 am-12:05 pm
CAS 229,CASPS337,W 12:20 pm-1:10 pm
CAS 229,CASRN106,R 12:30 pm-1:20 pm
CAS 229,CASSO207,F 12:20 pm-1:10 pm
CAS 229,COMCM712,M 2:30 pm-5:15 pm
CAS 229,COMCM712,W 2:30 pm-5:15 pm
CAS 229,ENGME305,W 11:15 am-12:05 pm
CAS 229,METAD571,M 6:00 pm-8:45 pm
CAS 229,METAD714,W 6:00 pm-8:45 pm
CAS 229,METAD741,T 6:00 pm-8:45 pm
CAS 229,METCS767,R 6:00 pm-8:45 pm
CAS 229,QSTMK467,TR 9:30 am-10:45 am
CAS 233,CASCH101,R 2:00 pm-2:50 pm
CAS 233,CASCH203,W 12:20 pm-1:10 pm
CAS 233,CASCH203,W 2:30 pm-3:20 pm
CAS 233,CASCH203,M 1:25 pm-2:15 pm
CAS 233,CASCH203,M 2:30 pm-3:20 pm
CAS 233,CASEC505,MW 10:10 am-11:25 am
CAS 233,CASEC551,TR 11:00 am-12:15 pm
CAS 233,CASFY103,F 12:20 pm-1:10 pm
CAS 233,CASIR365,TR 9:30 am-10:45 am
CAS 233,CASLJ360,TR 3:30 pm-4:45 pm
CAS 233,CASPO352,TR 9:30 am-10:45 am
CAS 233,CASSO100,R 12:30 pm-1:45 pm
CAS 233,METAD763,W 6:00 pm-8:45 pm
CAS 233,METCS677,T 6:00 pm-8:45 pm
CAS 233,SARHS776,WF 8:00 am-9:45 am
CAS 233,SARSH721,T 1:30 pm-3:15 pm
CAS 235,CASCH101,R 2:00 pm-2:50 pm
CAS 235,CASCS111,T 8:00 am-8:50 am
CAS 235,CASEC392,MWF 10:10 am-11:00 am
CAS 235,CASEE201,TR 12:30 pm-1:45 pm
CAS 235,CASIR351,TR 11:00 am-12:15 pm
CAS 235,CASMA124,M 8:00 am-9:15 am
CAS 235,CASMA225,M 12:20 pm-1:10 pm
CAS 235,CASMA225,M 1:25 pm-2:15 pm
CAS 235,CASPO377,TR 11:00 am-12:15 pm
CAS 235,CASPS101,T 9:30 am-10:20 am
CAS 235,CASPS101,T 2:00 pm-2:50 pm
CAS 235,CASSO306,T 3:30 pm-6:15 pm
CAS 235,COMCO201,W 2:30 pm-5:15 pm
CAS 235,ENGEC330,F 2:30 pm-3:20 pm
CAS 235,GRSCS611,W 9:05 am-9:55 am
CAS 235,GRSCS611,W 11:15 am-12:05 pm
CAS 235,GRSCS611,W 12:20 pm-1:10 pm
CAS 235,GRSMA614,M 2:30 pm-5:15 pm
CAS 235,METAD856,M 6:00 pm-8:45 pm
CAS 235,METCS669,R 6:00 pm-8:45 pm
CAS 237,CASAN252,MWF 10:10 am-11:00 am
CAS 237,CASBI310,MWF 11:15 am-12:05 pm
CAS 237,CASCH131,T 5:00 pm-5:50 pm
CAS 237,CASCH203,M 2:30 pm-3:20 pm
CAS 237,CASEC201,MWF 1:25 pm-2:15 pm
CAS 237,CASEC202,TR 2:00 pm-3:15 pm
CAS 237,CASEN122,TR 3:30 pm-4:45 pm
CAS 237,CASIR362,TR 12:30 pm-1:45 pm
CAS 237,CASPO333,TR 8:00 am-9:15 am
CAS 237,CASPO334,TR 11:00 am-12:15 pm
CAS 237,CASPO341,TR 12:30 pm-1:45 pm
CAS 237,COMCM321,W 2:30 pm-5:15 pm
CAS 237,ENGEK307,R 6:30 pm-9:15 pm
CAS 237,METAD643,W 6:00 pm-8:45 pm
CAS 237,METAD741,M 6:00 pm-8:45 pm
CAS 237,QSTBA222,TR 9:30 am-10:45 am
CAS 237,SAROT563,F 8:00 am-9:45 am
CAS 237,SEDED431,F 2:30 pm-5:15 pm
CAS 237,STHTS805,T 6:30 pm-9:15 pm
CAS 303A,CASAH111,T 2:00 pm-2:50 pm
CAS 303A,CASAH404,R 3:30 pm-6:15 pm
CAS 303A,CASAH444,T 3:30 pm-6:15 pm
CAS 303A,CASAH527,R 12:30 pm-3:15 pm
CAS 303A,GRSAH820,M 2:30 pm-4:15 pm
CAS 303A,GRSAH822,W 4:30 pm-6:15 pm
CAS 303A,GRSAH895,W 2:30 pm-4:15 pm
CAS 306,CASEN101,TR 9:30 am-10:45 am
CAS 306,CASPS211,TR 2:00 pm-3:15 pm
CAS 306,CASPS211,F 1:25 pm-2:15 pm
CAS 306,CASPS211,F 3:35 pm-4:25 pm
CAS 306,CASPS211,MWF 10:10 am-11:00 am
CAS 306,CASPS211,F 11:15 am-12:05 pm
CAS 306,CASPS211,F 12:20 pm-1:10 pm
CAS 306,CASPS211,TR 3:30 pm-4:45 pm
CAS 306,CASPS211,W 12:20 pm-1:10 pm
CAS 306,CASPS211,W 1:25 pm-2:15 pm
CAS 306,GRSMA615,M 3:35 pm-4:25 pm
CAS 306,GRSMA615,W 3:35 pm-4:25 pm
CAS 306,GRSMA675,F 9:05 am-9:55 am
CAS 306,GRSMA678,T 12:30 pm-1:20 pm
CAS 306,GRSMA678,W 9:05 am-9:55 am
CAS 306,SEDAP601,M 4:40 pm-7:25 pm
CAS 308,CASAH548,R 3:30 pm-6:15 pm
CAS 308,CASAH589,W 2:30 pm-5:15 pm
CAS 308,GRSAH812,F 10:10 am-11:55 am
CAS 308,GRSAH863,R 1:30 pm-3:15 pm
CAS 308,GRSAH867,T 3:30 pm-6:15 pm
CAS 308,GRSAH895,F 2:30 pm-4:15 pm
CAS 308,GRSAM867,T 3:30 pm-6:15 pm
CAS 310,CASAN597,TR 3:30 pm-4:45 pm
CAS 310,CASLC112,MWF 3:35 pm-4:25 pm
CAS 310,CASLF112,MWF 10:10 am-11:00 am
CAS 310,CASLF112,MWF 11:15 am-12:05 pm
CAS 310,CASLS112,MWF 8:00 am-8:50 am
CAS 310,CASLS211,MWF 9:05 am-9:55 am
CAS 310,CASLY214,MWF 12:20 pm-1:10 pm
CAS 310,CASWR111,TR 2:00 pm-3:15 pm
CAS 310,CASWR120,MWF 1:25 pm-2:15 pm
CAS 310,CASWR120,TR 8:00 am-9:15 am
CAS 310,CASWR120,TR 9:30 am-10:45 am
CAS 310,CASWR120,TR 11:00 am-12:15 pm
CAS 310,CASWR120,TR 12:30 pm-1:45 pm
CAS 310,CASWR152,MWF 2:30 pm-3:20 pm
CAS 310,SEDAP758,W 4:40 pm-7:25 pm
CAS 310,SEDDE383,M 4:40 pm-7:25 pm
CAS 310,SEDSE507,R 5:00 pm-7:45 pm
CAS 312,CASLF113,MWF 11:15 am-12:05 pm
CAS 312,CASLF308,TR 11:00 am-12:15 pm
CAS 312,CASLF442,TR 12:30 pm-1:45 pm
CAS 312,CASLI112,MWF 10:10 am-11:00 am
CAS 312,CASLP111,MWF 12:20 pm-1:10 pm
CAS 312,CASLP231,MWF 2:30 pm-3:20 pm
CAS 312,CASLS111,MWF 8:00 am-8:50 am
CAS 312,CASLS111,MWF 3:35 pm-4:25 pm
CAS 312,CASLS212,MWF 9:05 am-9:55 am
CAS 312,CASLS452,TR 2:00 pm-3:15 pm
CAS 312,CASWR120,TR 9:30 am-10:45 am
CAS 312,CASWR151,MWF 1:25 pm-2:15 pm
CAS 312,COMCM527,R 6:30 pm-9:15 pm
CAS 312,COMCO201,TR 3:30 pm-4:45 pm
CAS 312,GRSLF642,TR 12:30 pm-1:45 pm
CAS 312,GRSLP631,MWF 2:30 pm-3:20 pm
CAS 312,SSWCP759,M 6:30 pm-9:15 pm
CAS 313,CASAH201,TR 2:00 pm-3:15 pm
CAS 313,CASAS101,MWF 11:15 am-12:05 pm
CAS 313,CASCH102,TR 5:00 pm-6:15 pm
CAS 313,CASIR350,MW 5:00 pm-6:15 pm
CAS 313,CASMA569,MW 8:00 am-9:45 am
CAS 313,CASNE234,MWF 2:30 pm-3:20 pm
CAS 313,CASPS101,MWF 12:20 pm-1:10 pm
CAS 313,CASPS101,MWF 1:25 pm-2:15 pm
CAS 313,CASPS231,TR 3:30 pm-4:45 pm
CAS 313,CASPS234,MWF 2:30 pm-3:20 pm
CAS 313,CASSO215,TR 11:00 am-12:15 pm
CAS 313,CDSDS110,MWF 3:35 pm-4:25 pm
CAS 313,CGSNS201,WF 10:10 am-11:00 am
CAS 313,CGSSS201,M 10:10 am-11:00 am
CAS 313,ENGEC441,TR 9:00 am-10:45 am
CAS 313,GRSCS660,TR 12:30 pm-1:45 pm
CAS 313,METCH102,TR 5:00 pm-6:15 pm
CAS 314,CASAH111,M 4:40 pm-5:30 pm
CAS 314,CASEN163,TR 9:30 am-10:45 am
CAS 314,CASLF211,MWF 12:20 pm-1:10 pm
CAS 314,CASLF310,MWF 2:30 pm-3:20 pm
CAS 314,CASLK111,MWF 11:15 am-12:05 pm
CAS 314,CASWR112,MWF 3:35 pm-4:25 pm
CAS 314,CASWR120,MWF 8:00 am-8:50 am
CAS 314,CASWR120,MWF 1:25 pm-2:15 pm
CAS 314,CASWR120,TR 8:00 am-9:15 am
CAS 314,CASWR120,TR 2:00 pm-3:15 pm
CAS 314,CASWR151,MWF 9:05 am-9:55 am
CAS 314,CASWR151,MWF 10:10 am-11:00 am
CAS 314,CASWR152,TR 3:30 pm-4:45 pm
CAS 314,GRSAH893,T 6:30 pm-9:15 pm
CAS 314,GRSMA711,TR 12:30 pm-1:45 pm
CAS 314,GRSMA783,TR 11:00 am-12:15 pm
CAS 314,SEDEC615,W 4:40 pm-7:25 pm
CAS 315,CASCH203,M 1:25 pm-2:15 pm
CAS 315,CASCI260,TR 3:30 pm-4:45 pm
CAS 315,CASCS320,W 12:20 pm-1:10 pm
CAS 315,CASCS320,W 1:25 pm-2:15 pm
CAS 315,CASEC201,TR 12:30 pm-1:45 pm
CAS 315,CASEC201,MWF 9:05 am-9:55 am
CAS 315,CASEC304,TR 9:30 am-10:45 am
CAS 315,CASEC323,TR 11:00 am-12:15 pm
CAS 315,CASEC387,MW 10:10 am-11:25 am
CAS 315,CASLJ283,TR 3:30 pm-4:45 pm
CAS 315,CASPY405,MWF 2:30 pm-3:20 pm
CAS 315,METMG520,R 6:00 pm-8:45 pm
CAS 315,SEDDE300,TR 2:00 pm-3:15 pm
CAS 315,SEDED121,F 11:15 am-2:00 pm
CAS 316,CASCH211,M 3:35 pm-4:25 pm
CAS 316,CASCH541,TR 9:30 am-10:45 am
CAS 316,CASHI151,W 3:35 pm-4:25 pm
CAS 316,CASLG211,MWF 11:15 am-12:05 pm
CAS 316,CASLI111,MWF 12:20 pm-1:10 pm
CAS 316,CASLK460,TR 2:00 pm-3:15 pm
CAS 316,CASLS111,MWF 9:05 am-9:55 am
CAS 316,CASLS111,MWF 10:10 am-11:00 am
CAS 316,CASLS111,MWF 2:30 pm-3:20 pm
CAS 316,CASLX302,T 5:00 pm-5:50 pm
CAS 316,CASLX322,R 5:00 pm-5:50 pm
CAS 316,CASMA214,M 4:40 pm-5:30 pm
CAS 316,CASWR120,MWF 8:00 am-8:50 am
CAS 316,CASWR120,MWF 1:25 pm-2:15 pm
CAS 316,CASWR120,TR 8:00 am-9:15 am
CAS 316,CASWR120,TR 11:00 am-12:15 pm
CAS 316,CASWR120,TR 12:30 pm-1:45 pm
CAS 316,CASWR120,TR 3:30 pm-4:45 pm
CAS 316,COMCM527,M 6:30 pm-9:15 pm
CAS 316,ENGEK100,F 3:35 pm-4:25 pm
CAS 316,GRSLK660,TR 2:00 pm-3:15 pm
CAS 316,SSWMP759,T 6:30 pm-9:15 pm
CAS 318,CASCH109,R 5:00 pm-6:15 pm
CAS 318,CASCI101,M 3:35 pm-4:25 pm
CAS 318,CASEE529,TR 2:00 pm-3:15 pm
CAS 318,CASEN120,MWF 10:10 am-11:00 am
CAS 318,CASEN502,MWF 1:25 pm-2:15 pm
CAS 318,CASLI112,MWF 11:15 am-12:05 pm
CAS 318,CASLI211,MWF 12:20 pm-1:10 pm
CAS 318,CASLS111,MWF 9:05 am-9:55 am
CAS 318,CASLS211,MWF 2:30 pm-3:20 pm
CAS 318,CASWR111,TR 3:30 pm-4:45 pm
CAS 318,CASWR120,TR 8:00 am-9:15 am
CAS 318,CASWR120,TR 9:30 am-10:45 am
CAS 318,CASWR120,TR 11:00 am-12:15 pm
CAS 318,CASWR151,MWF 8:00 am-8:50 am
CAS 318,ENGEK100,F 3:35 pm-4:25 pm
CAS 318,GRSCH647,TR 12:30 pm-1:45 pm
CAS 318,METAT752,T 6:00 pm-8:45 pm
CAS 320,CASCH101,F 3:35 pm-4:25 pm
CAS 320,CASCH211,M 2:30 pm-3:20 pm
CAS 320,CASCI269,TR 11:00 am-12:15 pm
CAS 320,CASEC101,T 3:35 pm-4:25 pm
CAS 320,CASEC101,W 10:10 am-11:00 am
CAS 320,CASEC101,W 12:20 pm-1:10 pm
CAS 320,CASEC101,W 1:25 pm-2:15 pm
CAS 320,CASEC102,M 12:20 pm-1:10 pm
CAS 320,CASEC102,M 1:25 pm-2:15 pm
CAS 320,CASEC102,R 3:35 pm-4:25 pm
CAS 320,CASEN220,TR 2:00 pm-3:15 pm
CAS 320,CASEN326,TR 12:30 pm-1:45 pm
CAS 320,CASEN373,TR 9:30 am-10:45 am
CAS 320,CASIR230,F 10:10 am-11:00 am
CAS 320,CASIR230,F 12:20 pm-1:10 pm
CAS 320,CASIR230,F 1:25 pm-2:15 pm
CAS 320,CASJS261,TR 11:00 am-12:15 pm
CAS 320,CASMA115,R 8:00 am-8:50 am
CAS 320,CASMA115,F 9:05 am-9:55 am
CAS 320,CASMA115,W 2:30 pm-3:20 pm
CAS 320,CASMA115,W 3:35 pm-4:25 pm
CAS 320,CASMA115,W 4:40 pm-5:30 pm
CAS 320,CASMA115,F 2:30 pm-3:20 pm
CAS 320,CASMA121,W 8:00 am-8:50 am
CAS 320,CASMA121,W 9:05 am-9:55 am
CAS 320,CASMA415,T 8:00 am-8:50 am
CAS 320,CASPH150,M 11:15 am-12:05 pm
CAS 320,CASPH248,M 3:35 pm-4:25 pm
CAS 320,CASPH251,M 10:10 am-11:00 am
CAS 320,CASPS101,W 11:15 am-12:05 pm
CAS 320,CASPS101,F 11:15 am-12:05 pm
CAS 320,CASWS326,TR 12:30 pm-1:45 pm
CAS 320,CASXL281,TR 11:00 am-12:15 pm
CAS 320,GRSMA615,T 8:00 am-8:50 am
CAS 320,METAT722,W 6:00 pm-8:45 pm
CAS 320,METAT743,T 6:00 pm-8:45 pm
CAS 320,METML715,R 6:00 pm-8:45 pm
CAS 320,SEDBI620,M 4:40 pm-7:25 pm
CAS 322,CASAA114,M 4:40 pm-5:30 pm
CAS 322,CASAH114,M 4:40 pm-5:30 pm
CAS 322,CASAH325,TR 11:00 am-12:15 pm
CAS 322,CASAH367,TR 2:00 pm-3:15 pm
CAS 322,CASAM367,TR 2:00 pm-3:15 pm
CAS 322,CASBI305,TR 9:30 am-10:45 am
CAS 322,CASEN221,TR 12:30 pm-1:45 pm
CAS 322,CASIR349,M 9:05 am-9:55 am
CAS 322,CASLF211,MWF 10:10 am-11:00 am
CAS 322,CASLI111,MWF 2:30 pm-3:20 pm
CAS 322,CASLS211,MWF 11:15 am-12:05 pm
CAS 322,CASLS211,MWF 12:20 pm-1:10 pm
CAS 322,CASMA121,F 8:00 am-8:50 am
CAS 322,CASMA121,F 9:05 am-9:55 am
CAS 322,CASNE337,W 1:25 pm-2:15 pm
CAS 322,CASPS333,W 9:05 am-9:55 am
CAS 322,CASPS337,W 1:25 pm-2:15 pm
CAS 322,CASRN365,TR 11:00 am-12:15 pm
CAS 322,CASSO100,W 4:40 pm-5:30 pm
CAS 322,CASWR120,TR 3:30 pm-4:45 pm
CAS 322,ENGEK100,F 3:35 pm-4:25 pm
CAS 322,GRSRN665,TR 11:00 am-12:15 pm
CAS 322,METAN101,M 6:00 pm-8:45 pm
CAS 322,SEDLS762,T 5:00 pm-7:45 pm
CAS 323A,CASAH210,W 4:40 pm-5:30 pm
CAS 323A,CASAH210,W 3:35 pm-4:25 pm
CAS 323A,CASCI101,M 3:35 pm-4:25 pm
CAS 323A,CASEN130,MWF 9:05 am-9:55 am
CAS 323A,CASEN141,MWF 11:15 am-12:05 pm
CAS 323A,CASEN142,MWF 10:10 am-11:00 am
CAS 323A,CASLI211,TR 9:30 am-10:45 am
CAS 323A,CASLI211,TR 11:00 am-12:15 pm
CAS 323A,CASLS211,MWF 2:30 pm-3:20 pm
CAS 323A,CASWR111,MWF 1:25 pm-2:15 pm
CAS 323A,CASWR112,MWF 8:00 am-8:50 am
CAS 323A,CASWR120,MWF 12:20 pm-1:10 pm
CAS 323A,CASWR120,TR 8:00 am-9:15 am
CAS 323A,COMCO201,TR 3:30 pm-4:45 pm
CAS 323A,COMFT310,M 4:30 pm-6:15 pm
CAS 323A,GRSCH731,TR 12:30 pm-1:45 pm
CAS 323A,GRSPO841,TR 2:00 pm-3:15 pm
CAS 323A,SEDHD526,T 5:00 pm-7:45 pm
CAS 323B,CASCL211,TR 11:00 am-12:15 pm
CAS 323B,CASLF111,MWF 9:05 am-9:55 am
CAS 323B,CASLF312,MWF 12:20 pm-1:10 pm
CAS 323B,CASLS111,MWF 10:10 am-11:00 am
CAS 323B,CASLS111,MWF 11:15 am-12:05 pm
CAS 323B,CASWR120,MWF 8:00 am-8:50 am
CAS 323B,CASWR120,MWF 1:25 pm-2:15 pm
CAS 323B,CASWR120,MWF 2:30 pm-3:20 pm
CAS 323B,CASWR120,MWF 4:40 pm-5:30 pm
CAS 323B,CASWR152,TR 2:00 pm-3:15 pm
CAS 323B,CASWR153,TR 9:30 am-10:45 am
CAS 323B,CASWR153,TR 12:30 pm-1:45 pm
CAS 323B,COMCM331,M 6:30 pm-9:15 pm
CAS 323B,COMCO201,W 6:30 pm-9:15 pm
CAS 323B,KHCAN103,TR 3:30 pm-4:45 pm
CAS 324,CASAN335,MWF 10:10 am-11:00 am
CAS 324,CASCH101,R 12:30 pm-1:20 pm
CAS 324,CASCH203,M 2:30 pm-3:20 pm
CAS 324,CASCS460,T 3:30 pm-4:20 pm
CAS 324,CASEC531,MW 4:30 pm-5:45 pm
CAS 324,CASEE555,TR 11:00 am-12:15 pm
CAS 324,CASHI226,MWF 11:15 am-12:05 pm
CAS 324,CASHI384,TR 2:00 pm-3:15 pm
CAS 324,CASLJ111,MWF 9:05 am-9:55 am
CAS 324,CASRN100,T 12:30 pm-1:20 pm
CAS 324,CASSO201,W 2:30 pm-3:20 pm
CAS 324,CASSO238,TR 9:30 am-10:45 am
CAS 324,CASSO315,MWF 12:20 pm-1:10 pm
CAS 324,CASWR151,MWF 1:25 pm-2:15 pm
CAS 324,HUBFY101,R 3:35 pm-4:25 pm
CAS 324,METAD648,R 6:00 pm-8:45 pm
CAS 324,METAD685,M 6:00 pm-8:45 pm
CAS 324,METAD685,T 6:00 pm-8:45 pm
CAS 324,METCS622,W 6:00 pm-8:45 pm
CAS 325,CASBI520,TR 11:00 am-12:15 pm
CAS 325,CASEN121,MWF 10:10 am-11:00 am
CAS 325,CASEN542,TR 3:30 pm-4:45 pm
CAS 325,CASLS112,MWF 9:05 am-9:55 am
CAS 325,CASLS211,MWF 3:35 pm-4:25 pm
CAS 325,CASLY111,MWF 11:15 am-12:05 pm
CAS 325,CASNE520,TR 11:00 am-12:15 pm
CAS 325,CASWR120,MWF 12:20 pm-1:10 pm
CAS 325,CASWR120,MWF 1:25 pm-2:15 pm
CAS 325,CASWR120,MWF 2:30 pm-3:20 pm
CAS 325,CASWR120,TR 9:30 am-10:45 am
CAS 325,CASWR120,TR 12:30 pm-1:45 pm
CAS 325,CASWR120,TR 2:00 pm-3:15 pm
CAS 325,METUA617,R 6:00 pm-8:45 pm
CAS 325,SEDEC553,W 4:30 pm-6:45 pm
CAS 325,SEDEC653,W 4:30 pm-6:45 pm
CAS 325,SEDLS658,T 5:00 pm-7:45 pm
CAS 325,SEDTL509,M 4:40 pm-7:25 pm
CAS 326,CASBI560,MW 2:30 pm-4:15 pm
CAS 326,CASCS332,TR 2:00 pm-3:15 pm
CAS 326,CASEC101,M 12:20 pm-1:10 pm
CAS 326,CASEC101,M 1:25 pm-2:15 pm
CAS 326,CASEC303,TR 12:30 pm-1:45 pm
CAS 326,CASPH266,MWF 9:05 am-9:55 am
CAS 326,CASSO201,TR 9:30 am-10:45 am
CAS 326,CASXL100,TR 11:00 am-12:15 pm
CAS 326,METAR778,T 6:00 pm-8:45 pm
CAS 326,METUA503,R 6:00 pm-8:45 pm
CAS 326,SAROT526,M 10:10 am-11:55 am
CAS 326,SAROT529,R 3:30 pm-5:15 pm
CAS 327,CASCH303,M 4:30 pm-6:15 pm
CAS 327,CASEE302,T 11:15 am-12:05 pm
CAS 327,CASEE302,W 11:15 am-12:05 pm
CAS 327,CASEE375,F 12:20 pm-2:05 pm
CAS 327,CASEE375,R 9:00 am-10:45 am
CAS 327,CASEE505,T 9:30 am-10:45 am
CAS 327,CASEE505,F 10:10 am-11:55 am
CAS 327,CASEE505,F 2:30 pm-4:15 pm
CAS 327,CASNE327,TR 1:30 pm-3:15 pm
CAS 327,CASNE328,TR 3:30 pm-5:15 pm
CAS 327,CASPS326,MW 2:30 pm-4:15 pm
CAS 327,CASPS327,TR 1:30 pm-3:15 pm
CAS 327,CASPS328,TR 3:30 pm-5:15 pm
CAS 335,CASAN102,M 12:20 pm-2:05 pm
CAS 335,CASAN102,W 12:20 pm-2:05 pm
CAS 335,CASAN102,M 2:30 pm-4:15 pm
CAS 335,CASAN102,W 2:30 pm-4:15 pm
CAS 335,CASAN102,R 1:30 pm-3:15 pm
CAS 335,CASAR190,M 11:15 am-12:05 pm
